./init/do_mounts.c
./init/version.c
./kernel/cgroup_pids.c;(CONFIG_CGROUP_PIDS)
./kernel/futex.c;(CONFIG_FUTEX)
./kernel/user-return-notifier.c;(CONFIG_USER_RETURN_NOTIFIER)
./kernel/exec_domain.c
./kernel/bpf/helpers.c;((CONFIG_BPF && CONFIG_BPF_SYSCALL))
./kernel/bpf/hashtab.c;((CONFIG_BPF && CONFIG_BPF_SYSCALL))
./kernel/bpf/inode.c;((CONFIG_BPF && CONFIG_BPF_SYSCALL))
./kernel/bpf/core.c;(CONFIG_BPF)
./kernel/bpf/verifier.c;((CONFIG_BPF && CONFIG_BPF_SYSCALL))
./kernel/bpf/arraymap.c;((CONFIG_BPF && CONFIG_BPF_SYSCALL))
./kernel/bpf/syscall.c;((CONFIG_BPF && CONFIG_BPF_SYSCALL))
./kernel/locking/rwsem-spinlock.c;(CONFIG_RWSEM_GENERIC_SPINLOCK)
./kernel/locking/qrwlock.c;(CONFIG_QUEUED_RWLOCKS)
./kernel/locking/spinlock.c;(((CONFIG_SMP || CONFIG_PROVE_LOCKING) || CONFIG_DEBUG_SPINLOCK))
./kernel/locking/mutex-debug.c;(CONFIG_DEBUG_MUTEXES)
./kernel/locking/qspinlock.c;(CONFIG_QUEUED_SPINLOCKS)
./kernel/locking/percpu-rwsem.c
./kernel/locking/semaphore.c
./kernel/locking/lockdep_proc.c;((CONFIG_PROC_FS && CONFIG_LOCKDEP))
./kernel/locking/osq_lock.c;(CONFIG_LOCK_SPIN_ON_OWNER)
./kernel/locking/rwsem.c
./kernel/locking/locktorture.c;((CONFIG_LOCK_TORTURE_TEST || CONFIG_LOCK_TORTURE_TEST_MODULE))
./kernel/locking/mutex.c
./kernel/locking/rtmutex-debug.c;(CONFIG_DEBUG_RT_MUTEXES)
./kernel/locking/lockdep.c;(CONFIG_LOCKDEP)
./kernel/locking/spinlock_debug.c;(CONFIG_DEBUG_SPINLOCK)
./kernel/locking/lglock.c;(CONFIG_SMP)
./kernel/locking/rtmutex.c;(CONFIG_RT_MUTEXES)
./kernel/locking/rwsem-xadd.c;(CONFIG_RWSEM_XCHGADD_ALGORITHM)
./kernel/user_namespace.c;(CONFIG_USER_NS)
./kernel/audit_tree.c;(CONFIG_AUDIT_TREE)
./kernel/taskstats.c;(CONFIG_TASKSTATS)
./kernel/exit.c
./kernel/range.c
./kernel/delayacct.c;(CONFIG_TASK_DELAY_ACCT)
./kernel/irq/cpuhotplug.c;(CONFIG_GENERIC_IRQ_MIGRATION)
./kernel/irq/generic-chip.c;(CONFIG_GENERIC_IRQ_CHIP)
./kernel/irq/chip.c
./kernel/irq/msi.c;(CONFIG_GENERIC_MSI_IRQ)
./kernel/irq/dummychip.c
./kernel/irq/manage.c
./kernel/irq/handle.c
./kernel/irq/resend.c
./kernel/irq/pm.c;(CONFIG_PM_SLEEP)
./kernel/irq/spurious.c
./kernel/irq/devres.c
./kernel/irq/irqdesc.c
./kernel/irq/irqdomain.c;(CONFIG_IRQ_DOMAIN)
./kernel/irq/autoprobe.c;(CONFIG_GENERIC_IRQ_PROBE)
./kernel/irq/proc.c;(CONFIG_PROC_FS)
./kernel/irq/migration.c;(CONFIG_GENERIC_PENDING_IRQ)
./kernel/livepatch/core.c;(CONFIG_LIVEPATCH)
./kernel/seccomp.c;(CONFIG_SECCOMP)
./kernel/torture.c;((CONFIG_TORTURE_TEST || CONFIG_TORTURE_TEST_MODULE))
./kernel/kexec_file.c;(CONFIG_KEXEC_FILE)
./kernel/pid_namespace.c;(CONFIG_PID_NS)
./kernel/resource.c
./kernel/audit_fsnotify.c;(CONFIG_AUDIT_WATCH)
./kernel/gcov/gcc_3_4.o,;((CONFIG_GCOV_KERNEL && CONFIG_GCOV_FORMAT_AUTODETECT))
./kernel/gcov/$(call;((CONFIG_GCOV_KERNEL && CONFIG_GCOV_FORMAT_AUTODETECT))
./kernel/gcov/base.c;(CONFIG_GCOV_KERNEL)
./kernel/gcov/-lt,;((CONFIG_GCOV_KERNEL && CONFIG_GCOV_FORMAT_AUTODETECT))
./kernel/gcov/gcc_4_7.c;((CONFIG_GCOV_KERNEL && CONFIG_GCOV_FORMAT_4_7))
./kernel/gcov/fs.c;(CONFIG_GCOV_KERNEL)
./kernel/gcov/0407,;((CONFIG_GCOV_KERNEL && CONFIG_GCOV_FORMAT_AUTODETECT))
./kernel/gcov/gcc_3_4.c;((CONFIG_GCOV_KERNEL && CONFIG_GCOV_FORMAT_3_4))
./kernel/gcov/gcc_4_7.o);((CONFIG_GCOV_KERNEL && CONFIG_GCOV_FORMAT_AUTODETECT))
./kernel/gcov/cc-ifversion,;((CONFIG_GCOV_KERNEL && CONFIG_GCOV_FORMAT_AUTODETECT))
./kernel/signal.c
./kernel/crash_dump.c;(CONFIG_CRASH_DUMP)
./kernel/smp.c;(CONFIG_SMP)
./kernel/stop_machine.c;(CONFIG_SMP)
./kernel/cgroup.c;(CONFIG_CGROUPS)
./kernel/ptrace.c
./kernel/dma.c;(CONFIG_GENERIC_ISA_DMA)
./kernel/tsacct.c;(CONFIG_TASKSTATS)
./kernel/kallsyms.c;(CONFIG_KALLSYMS)
./kernel/module_signing.c;(CONFIG_MODULE_SIG)
./kernel/kmod.c
./kernel/kexec.c;(CONFIG_KEXEC)
./kernel/sysctl_binary.c
./kernel/futex_compat.c;((CONFIG_COMPAT && CONFIG_FUTEX))
./kernel/profile.c;(CONFIG_PROFILING)
./kernel/uid16.c;(CONFIG_UID16)
./kernel/elfcore.c;(((CONFIG_BINFMT_ELF || CONFIG_COMPAT_BINFMT_ELF) || CONFIG_BINFMT_ELF_FDPIC))
./kernel/softirq.c
./kernel/workqueue.c
./kernel/pid.c
./kernel/extable.c
./kernel/context_tracking.c;(CONFIG_CONTEXT_TRACKING)
./kernel/sysctl.c
./kernel/jump_label.c;(CONFIG_JUMP_LABEL)
./kernel/fork.c
./kernel/tracepoint.c;(CONFIG_TRACEPOINTS)
./kernel/user.c
./kernel/panic.c
./kernel/auditfilter.c;(CONFIG_AUDIT)
./kernel/params.c
./kernel/task_work.c
./kernel/utsname_sysctl.c;(CONFIG_SYSCTL)
./kernel/up.c;(!CONFIG_SMP)
./kernel/configs.c;((CONFIG_IKCONFIG || CONFIG_IKCONFIG_MODULE))
./kernel/membarrier.c;(CONFIG_MEMBARRIER)
./kernel/backtracetest.c;((CONFIG_BACKTRACE_SELF_TEST || CONFIG_BACKTRACE_SELF_TEST_MODULE))
./kernel/cpu_pm.c;(CONFIG_CPU_PM)
./kernel/kprobes.c;(CONFIG_KPROBES)
./kernel/reboot.c
./kernel/smpboot.c
./kernel/module.c;(CONFIG_MODULES)
./kernel/watchdog.c;(CONFIG_LOCKUP_DETECTOR)
./kernel/sys.c
./kernel/rcu/tree_trace.c;(CONFIG_TREE_RCU_TRACE)
./kernel/rcu/tree.c;((CONFIG_TREE_RCU || CONFIG_PREEMPT_RCU))
./kernel/rcu/sync.c
./kernel/rcu/srcu.c;(CONFIG_SRCU)
./kernel/rcu/rcutorture.c;((CONFIG_RCU_TORTURE_TEST || CONFIG_RCU_TORTURE_TEST_MODULE))
./kernel/rcu/tiny.c;(CONFIG_TINY_RCU)
./kernel/rcu/update.c
./kernel/hung_task.c;(CONFIG_DETECT_HUNG_TASK)
./kernel/ksysfs.c
./kernel/nsproxy.c
./kernel/relay.c;(CONFIG_RELAY)
./kernel/auditsc.c;(CONFIG_AUDITSYSCALL)
./kernel/sys_ni.c
./kernel/memremap.c;(CONFIG_HAS_IOMEM)
./kernel/audit.c;(CONFIG_AUDIT)
./kernel/padata.c;(CONFIG_PADATA)
./kernel/power/suspend_test.c;(CONFIG_PM_TEST_SUSPEND)
./kernel/power/wakelock.c;(CONFIG_PM_WAKELOCKS)
./kernel/power/hibernate.c;(CONFIG_HIBERNATION)
./kernel/power/swap.c;(CONFIG_HIBERNATION)
./kernel/power/poweroff.c;(CONFIG_MAGIC_SYSRQ)
./kernel/power/autosleep.c;(CONFIG_PM_AUTOSLEEP)
./kernel/power/process.c;(CONFIG_FREEZER)
./kernel/power/qos.c
./kernel/power/console.c;(CONFIG_VT_CONSOLE_SLEEP)
./kernel/power/main.c;(CONFIG_PM)
./kernel/power/snapshot.c;(CONFIG_HIBERNATION)
./kernel/power/user.c;(CONFIG_HIBERNATION)
./kernel/power/suspend.c;(CONFIG_SUSPEND)
./kernel/acct.c;(CONFIG_BSD_PROCESS_ACCT)
./kernel/kexec_core.c;(CONFIG_KEXEC_CORE)
./kernel/freezer.c;(CONFIG_FREEZER)
./kernel/printk/braille.c;(CONFIG_A11Y_BRAILLE_CONSOLE)
./kernel/printk/printk.c
./kernel/groups.c;(CONFIG_MULTIUSER)
./kernel/test_kprobes.c;(CONFIG_KPROBES_SANITY_TEST)
./kernel/compat.c;(CONFIG_COMPAT)
./kernel/sched/cpudeadline.c;(CONFIG_SMP)
./kernel/sched/stop_task.c
./kernel/sched/cpupri.c;(CONFIG_SMP)
./kernel/sched/fair.c
./kernel/sched/debug.c;(CONFIG_SCHED_DEBUG)
./kernel/sched/stats.c;(CONFIG_SCHEDSTATS)
./kernel/sched/cpuacct.c;(CONFIG_CGROUP_CPUACCT)
./kernel/sched/core.c
./kernel/sched/auto_group.c;(CONFIG_SCHED_AUTOGROUP)
./kernel/sched/wait.c
./kernel/sched/loadavg.c
./kernel/sched/rt.c
./kernel/sched/deadline.c
./kernel/sched/idle.c
./kernel/sched/clock.c
./kernel/sched/completion.c
./kernel/sched/cputime.c
./kernel/sched/idle_task.c
./kernel/events/hw_breakpoint.c;((CONFIG_PERF_EVENTS && CONFIG_HAVE_HW_BREAKPOINT))
./kernel/events/callchain.c;(CONFIG_PERF_EVENTS)
./kernel/events/core.c;(CONFIG_PERF_EVENTS)
./kernel/events/ring_buffer.c;(CONFIG_PERF_EVENTS)
./kernel/events/uprobes.c;((CONFIG_PERF_EVENTS && CONFIG_UPROBES))
./kernel/capability.c
./kernel/cgroup_freezer.c;(CONFIG_CGROUP_FREEZER)
./kernel/debug/gdbstub.c;((CONFIG_KGDB && CONFIG_KGDB))
./kernel/debug/debug_core.c;((CONFIG_KGDB && CONFIG_KGDB))
./kernel/debug/kdb/kdb_support.c;((CONFIG_KGDB && CONFIG_KGDB_KDB))
./kernel/debug/kdb/kdb_bt.c;((CONFIG_KGDB && CONFIG_KGDB_KDB))
./kernel/debug/kdb/kdb_keyboard.c;(((CONFIG_KGDB && CONFIG_KGDB_KDB) && CONFIG_KDB_KEYBOARD))
./kernel/debug/kdb/kdb_bp.c;((CONFIG_KGDB && CONFIG_KGDB_KDB))
./kernel/debug/kdb/gen-kdb_cmds.c;((CONFIG_KGDB && CONFIG_KGDB_KDB))
./kernel/debug/kdb/kdb_main.c;((CONFIG_KGDB && CONFIG_KGDB_KDB))
./kernel/debug/kdb/kdb_debugger.c;((CONFIG_KGDB && CONFIG_KGDB_KDB))
./kernel/debug/kdb/kdb_io.c;((CONFIG_KGDB && CONFIG_KGDB_KDB))
./kernel/notifier.c
./mm/workingset.c
./mm/quicklist.c;(CONFIG_QUICKLIST)
./mm/vmstat.c
./mm/mmu_context.c
./mm/memcontrol.c;(CONFIG_MEMCG)
./mm/fadvise.c;(CONFIG_ADVISE_SYSCALLS)
./mm/slab_common.c
./mm/frontswap.c;(CONFIG_FRONTSWAP)
./mm/userfaultfd.c;(CONFIG_USERFAULTFD)
./mm/slob.c;(CONFIG_SLOB)
./mm/percpu.c
./mm/memory.c;(CONFIG_MMU)
./mm/mremap.c;(CONFIG_MMU)
./mm/mmzone.c
./mm/sparse-vmemmap.c;(CONFIG_SPARSEMEM_VMEMMAP)
./mm/zbud.c;((CONFIG_ZBUD || CONFIG_ZBUD_MODULE))
./mm/kmemleak.c;(CONFIG_DEBUG_KMEMLEAK)
./mm/mmap.c;(CONFIG_MMU)
./mm/sparse.c;(CONFIG_SPARSEMEM)
./mm/kasan/kasan_init.c;(CONFIG_KASAN)
./mm/kasan/report.c;(CONFIG_KASAN)
./mm/kasan/kasan.c;(CONFIG_KASAN)
./mm/page_idle.c;(CONFIG_IDLE_PAGE_TRACKING)
./mm/failslab.c;(CONFIG_FAILSLAB)
./mm/mm_init.c
./mm/hwpoison-inject.c;((CONFIG_HWPOISON_INJECT || CONFIG_HWPOISON_INJECT_MODULE))
./mm/dmapool.c;(CONFIG_HAS_DMA)
./mm/zpool.c;((CONFIG_ZPOOL || CONFIG_ZPOOL_MODULE))
./mm/debug.c
./mm/memory-failure.c;(CONFIG_MEMORY_FAILURE)
./mm/zswap.c;(CONFIG_ZSWAP)
./mm/mprotect.c;(CONFIG_MMU)
./mm/debug-pagealloc.c;(CONFIG_PAGE_POISONING)
./mm/memtest.c;(CONFIG_MEMTEST)
./mm/zsmalloc.c;((CONFIG_ZSMALLOC || CONFIG_ZSMALLOC_MODULE))
./mm/kmemcheck.c;(CONFIG_KMEMCHECK)
./mm/page_alloc.c
./mm/cleancache.c;(CONFIG_CLEANCACHE)
./mm/frame_vector.c;(CONFIG_FRAME_VECTOR)
./mm/swap_state.c;(CONFIG_SWAP)
./mm/pgtable-generic.c;(CONFIG_MMU)
./mm/mempolicy.c;(CONFIG_NUMA)
./mm/nommu.c
./mm/cma.c;(CONFIG_CMA)
./mm/hugetlb_cgroup.c;(CONFIG_CGROUP_HUGETLB)
./mm/oom_kill.c
./mm/vmscan.c
./mm/util.c
./mm/list_lru.c
./mm/pagewalk.c;(CONFIG_MMU)
./mm/memory_hotplug.c;(CONFIG_MEMORY_HOTPLUG)
./mm/mincore.c;(CONFIG_MMU)
./mm/compaction.c
./mm/rmap.c;(CONFIG_MMU)
./mm/backing-dev.c
./mm/page_ext.c;(CONFIG_PAGE_EXTENSION)
./mm/hugetlb.c;(CONFIG_HUGETLBFS)
./mm/huge_memory.c;(CONFIG_TRANSPARENT_HUGEPAGE)
./mm/init-mm.c
./mm/memblock.c;(CONFIG_HAVE_MEMBLOCK)
./mm/slub.c;(CONFIG_SLUB)
./mm/readahead.c
./mm/mempool.c
./mm/mmu_notifier.c;(CONFIG_MMU_NOTIFIER)
./mm/filemap.c
./mm/balloon_compaction.c;(CONFIG_MEMORY_BALLOON)
./mm/page_owner.c;(CONFIG_PAGE_OWNER)
./mm/gup.c;(CONFIG_MMU)
./mm/migrate.c;(CONFIG_MIGRATION)
./mm/early_ioremap.c;(CONFIG_GENERIC_EARLY_IOREMAP)
./mm/truncate.c
./mm/shmem.c
./mm/kmemleak-test.c;((CONFIG_DEBUG_KMEMLEAK_TEST || CONFIG_DEBUG_KMEMLEAK_TEST_MODULE))
./mm/msync.c;(CONFIG_MMU)
./mm/swapfile.c;(CONFIG_SWAP)
./mm/cma_debug.c;(CONFIG_CMA_DEBUGFS)
./mm/vmpressure.c;(CONFIG_MEMCG)
./mm/ksm.c;(CONFIG_KSM)
./mm/vmacache.c
./mm/mlock.c;(CONFIG_MMU)
./mm/vmalloc.c;(CONFIG_MMU)
./mm/maccess.c
./mm/page_counter.c;(CONFIG_PAGE_COUNTER)
./mm/swap.c
./mm/swap_cgroup.c;(CONFIG_MEMCG_SWAP)
./mm/interval_tree.c
./mm/highmem.c;(CONFIG_MMU)
./mm/page_io.c;(CONFIG_SWAP)
./mm/slab.c;(CONFIG_SLAB)
./mm/page-writeback.c
./mm/page_isolation.c;(CONFIG_MEMORY_ISOLATION)
./fs/ntfs/collate.c;(((CONFIG_NTFS_FS || CONFIG_NTFS_FS_MODULE) && (CONFIG_NTFS_FS || CONFIG_NTFS_FS_MODULE)))
./fs/ntfs/mft.c;(((CONFIG_NTFS_FS || CONFIG_NTFS_FS_MODULE) && (CONFIG_NTFS_FS || CONFIG_NTFS_FS_MODULE)))
./fs/ntfs/debug.c;(((CONFIG_NTFS_FS || CONFIG_NTFS_FS_MODULE) && (CONFIG_NTFS_FS || CONFIG_NTFS_FS_MODULE)))
./fs/ntfs/namei.c;(((CONFIG_NTFS_FS || CONFIG_NTFS_FS_MODULE) && (CONFIG_NTFS_FS || CONFIG_NTFS_FS_MODULE)))
./fs/ntfs/upcase.c;(((CONFIG_NTFS_FS || CONFIG_NTFS_FS_MODULE) && (CONFIG_NTFS_FS || CONFIG_NTFS_FS_MODULE)))
./fs/ntfs/unistr.c;(((CONFIG_NTFS_FS || CONFIG_NTFS_FS_MODULE) && (CONFIG_NTFS_FS || CONFIG_NTFS_FS_MODULE)))
./fs/ntfs/sysctl.c;(((CONFIG_NTFS_FS || CONFIG_NTFS_FS_MODULE) && (CONFIG_NTFS_FS || CONFIG_NTFS_FS_MODULE)))
./fs/ntfs/aops.c;(((CONFIG_NTFS_FS || CONFIG_NTFS_FS_MODULE) && (CONFIG_NTFS_FS || CONFIG_NTFS_FS_MODULE)))
./fs/ntfs/file.c;(((CONFIG_NTFS_FS || CONFIG_NTFS_FS_MODULE) && (CONFIG_NTFS_FS || CONFIG_NTFS_FS_MODULE)))
./fs/ntfs/index.c;(((CONFIG_NTFS_FS || CONFIG_NTFS_FS_MODULE) && (CONFIG_NTFS_FS || CONFIG_NTFS_FS_MODULE)))
