Type;File;Inner Cond.;Depends on;Inner No.;Depends on No.
nesting depends candidate;./drivers/ata/ahci_imx.c;CONFIG_PM_SLEEP;(((CONFIG_ATA || CONFIG_ATA_MODULE) && (CONFIG_AHCI_IMX || CONFIG_AHCI_IMX_MODULE)));648;0
nesting depends candidate;./drivers/ata/pata_cmd640.c;CONFIG_PM_SLEEP;(((CONFIG_ATA || CONFIG_ATA_MODULE) && (CONFIG_PATA_CMD640_PCI || CONFIG_PATA_CMD640_PCI_MODULE)));234;0
nesting depends candidate;./drivers/ata/pata_cmd640.c;CONFIG_PM_SLEEP;(((CONFIG_ATA || CONFIG_ATA_MODULE) && (CONFIG_PATA_CMD640_PCI || CONFIG_PATA_CMD640_PCI_MODULE)));259;0
nesting depends candidate;./drivers/ata/pata_pdc2027x.c;CONFIG_PM_SLEEP;(((CONFIG_ATA || CONFIG_ATA_MODULE) && (CONFIG_PATA_PDC2027X || CONFIG_PATA_PDC2027X_MODULE)));66;0
nesting depends candidate;./drivers/ata/pata_pdc2027x.c;CONFIG_PM_SLEEP;(((CONFIG_ATA || CONFIG_ATA_MODULE) && (CONFIG_PATA_PDC2027X || CONFIG_PATA_PDC2027X_MODULE)));132;0
nesting depends candidate;./drivers/ata/pata_pdc2027x.c;CONFIG_PM_SLEEP;(((CONFIG_ATA || CONFIG_ATA_MODULE) && (CONFIG_PATA_PDC2027X || CONFIG_PATA_PDC2027X_MODULE)));764;0
nesting depends candidate;./drivers/ata/pata_piccolo.c;CONFIG_PM_SLEEP;(((CONFIG_ATA || CONFIG_ATA_MODULE) && (CONFIG_PATA_TOSHIBA || CONFIG_PATA_TOSHIBA_MODULE)));113;0
nesting depends candidate;./drivers/ata/pata_pdc202xx_old.c;CONFIG_PM_SLEEP;(((CONFIG_ATA || CONFIG_ATA_MODULE) && (CONFIG_PATA_PDC_OLD || CONFIG_PATA_PDC_OLD_MODULE)));380;0
nesting depends candidate;./drivers/ata/pata_radisys.c;CONFIG_PM_SLEEP;(((CONFIG_ATA || CONFIG_ATA_MODULE) && (CONFIG_PATA_RADISYS || CONFIG_PATA_RADISYS_MODULE)));240;0
nesting depends candidate;./drivers/ata/pata_ns87415.c;(CONFIG_SUPERIO);(((CONFIG_ATA || CONFIG_ATA_MODULE) && (CONFIG_PATA_NS87415 || CONFIG_PATA_NS87415_MODULE)));204;0
nesting depends candidate;./drivers/ata/pata_ns87415.c;(CONFIG_SUPERIO);(((CONFIG_ATA || CONFIG_ATA_MODULE) && (CONFIG_PATA_NS87415 || CONFIG_PATA_NS87415_MODULE)));314;0
nesting depends candidate;./drivers/ata/pata_ns87415.c;(CONFIG_SUPERIO);(((CONFIG_ATA || CONFIG_ATA_MODULE) && (CONFIG_PATA_NS87415 || CONFIG_PATA_NS87415_MODULE)));360;0
nesting depends candidate;./drivers/ata/pata_ns87415.c;CONFIG_PM_SLEEP;(((CONFIG_ATA || CONFIG_ATA_MODULE) && (CONFIG_PATA_NS87415 || CONFIG_PATA_NS87415_MODULE)));388;0
nesting depends candidate;./drivers/ata/pata_ns87415.c;CONFIG_PM_SLEEP;(((CONFIG_ATA || CONFIG_ATA_MODULE) && (CONFIG_PATA_NS87415 || CONFIG_PATA_NS87415_MODULE)));410;0
nesting depends candidate;./drivers/ata/pata_netcell.c;CONFIG_PM_SLEEP;(((CONFIG_ATA || CONFIG_ATA_MODULE) && (CONFIG_PATA_NETCELL || CONFIG_PATA_NETCELL_MODULE)));95;0
nesting depends candidate;./drivers/ata/pata_mpiix.c;CONFIG_PM_SLEEP;(((CONFIG_ATA || CONFIG_ATA_MODULE) && (CONFIG_PATA_MPIIX || CONFIG_PATA_MPIIX_MODULE)));226;0
nesting depends candidate;./drivers/ata/pata_ns87410.c;CONFIG_PM_SLEEP;(((CONFIG_ATA || CONFIG_ATA_MODULE) && (CONFIG_PATA_NS87410 || CONFIG_PATA_NS87410_MODULE)));164;0
nesting depends candidate;./drivers/ata/libata-scsi.c;CONFIG_ATA_SFF;(((CONFIG_ATA || CONFIG_ATA_MODULE) && (CONFIG_ATA || CONFIG_ATA_MODULE)));2616;0
nesting depends candidate;./drivers/ata/libata-scsi.c;CONFIG_FREEZER;(((CONFIG_ATA || CONFIG_ATA_MODULE) && (CONFIG_ATA || CONFIG_ATA_MODULE)));3953;0
nesting depends candidate;./drivers/pcmcia/i82365.c;CONFIG_PNP;(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && (CONFIG_I82365 || CONFIG_I82365_MODULE)));738;0
nesting depends candidate;./drivers/pcmcia/i82365.c;CONFIG_PNP;(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && (CONFIG_I82365 || CONFIG_I82365_MODULE)));757;0
nesting depends candidate;./drivers/pcmcia/i82365.c;CONFIG_PNP;(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && (CONFIG_I82365 || CONFIG_I82365_MODULE)));1309;0
nesting depends candidate;./drivers/pcmcia/i82365.c;CONFIG_PNP;(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && (CONFIG_I82365 || CONFIG_I82365_MODULE)));1338;0
nesting depends candidate;./drivers/pcmcia/at91_cf.c;(CONFIG_OF);(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && (CONFIG_AT91_CF || CONFIG_AT91_CF_MODULE)));216;0
nesting depends candidate;./drivers/pcmcia/at91_cf.c;CONFIG_PM;(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && (CONFIG_AT91_CF || CONFIG_AT91_CF_MODULE)));371;0
nesting depends candidate;./drivers/pcmcia/m32r_cfc.c;CONFIG_PROC_FS;(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && CONFIG_M32R_CFC));56;0
nesting depends candidate;./drivers/pcmcia/m32r_cfc.c;!(CONFIG_PLAT_USRV);(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && CONFIG_M32R_CFC));73;0
nesting depends candidate;./drivers/pcmcia/m32r_cfc.c;!(CONFIG_PLAT_USRV);(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && CONFIG_M32R_CFC));233;0
nesting depends candidate;./drivers/pcmcia/m32r_cfc.c;!(CONFIG_PLAT_USRV);(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && CONFIG_M32R_CFC));298;0
nesting depends candidate;./drivers/pcmcia/m32r_cfc.c;!(CONFIG_PLAT_USRV);(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && CONFIG_M32R_CFC));314;0
nesting depends candidate;./drivers/pcmcia/m32r_cfc.c;!(CONFIG_PLAT_USRV);(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && CONFIG_M32R_CFC));333;0
nesting depends candidate;./drivers/pcmcia/m32r_cfc.c;! CONFIG_PLAT_USRV;(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && CONFIG_M32R_CFC));339;0
nesting depends candidate;./drivers/pcmcia/m32r_cfc.c;! CONFIG_PLAT_MAPPI3;(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && CONFIG_M32R_CFC)) && (! CONFIG_PLAT_USRV);342;339
nesting depends candidate;./drivers/pcmcia/m32r_cfc.c;(CONFIG_PLAT_M32700UT) || (CONFIG_PLAT_USRV) || (CONFIG_PLAT_OPSPUT);(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && CONFIG_M32R_CFC));349;0
nesting depends candidate;./drivers/pcmcia/m32r_cfc.c;(CONFIG_PLAT_M32700UT) || (CONFIG_PLAT_USRV) || (CONFIG_PLAT_OPSPUT);(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && CONFIG_M32R_CFC));403;0
nesting depends candidate;./drivers/pcmcia/m32r_cfc.c;(CONFIG_PLAT_MAPPI2) || (CONFIG_PLAT_MAPPI3);(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && CONFIG_M32R_CFC));430;0
nesting depends candidate;./drivers/pcmcia/m32r_cfc.c;(CONFIG_PLAT_M32700UT) || (CONFIG_PLAT_USRV) || (CONFIG_PLAT_OPSPUT) || (CONFIG_PLAT_MAPPI2) || (CONFIG_PLAT_MAPPI3);(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && CONFIG_M32R_CFC));472;0
nesting depends candidate;./drivers/pcmcia/m32r_cfc.c;(CONFIG_PLAT_MAPPI2) || (CONFIG_PLAT_MAPPI3);(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && CONFIG_M32R_CFC));714;0
nesting depends candidate;./drivers/pcmcia/m32r_cfc.c;!(CONFIG_PLAT_USRV);(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && CONFIG_M32R_CFC));721;0
nesting depends candidate;./drivers/pcmcia/yenta_socket.c;CONFIG_YENTA_TI;(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && (CONFIG_YENTA || CONFIG_YENTA_MODULE)));66;0
nesting depends candidate;./drivers/pcmcia/yenta_socket.c;CONFIG_YENTA_TI;(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && (CONFIG_YENTA || CONFIG_YENTA_MODULE)));824;0
nesting depends candidate;./drivers/pcmcia/yenta_socket.c;CONFIG_YENTA_RICOH;(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && (CONFIG_YENTA || CONFIG_YENTA_MODULE)));827;0
nesting depends candidate;./drivers/pcmcia/yenta_socket.c;CONFIG_YENTA_TOSHIBA;(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && (CONFIG_YENTA || CONFIG_YENTA_MODULE)));830;0
nesting depends candidate;./drivers/pcmcia/yenta_socket.c;CONFIG_YENTA_O2;(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && (CONFIG_YENTA || CONFIG_YENTA_MODULE)));833;0
nesting depends candidate;./drivers/pcmcia/yenta_socket.c;CONFIG_YENTA_TI;(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && (CONFIG_YENTA || CONFIG_YENTA_MODULE)));855;0
nesting depends candidate;./drivers/pcmcia/yenta_socket.c;CONFIG_YENTA_RICOH;(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && (CONFIG_YENTA || CONFIG_YENTA_MODULE)));887;0
nesting depends candidate;./drivers/pcmcia/yenta_socket.c;CONFIG_YENTA_TOSHIBA;(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && (CONFIG_YENTA || CONFIG_YENTA_MODULE)));894;0
nesting depends candidate;./drivers/pcmcia/yenta_socket.c;CONFIG_YENTA_O2;(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && (CONFIG_YENTA || CONFIG_YENTA_MODULE)));902;0
nesting depends candidate;./drivers/pcmcia/yenta_socket.c;CONFIG_YENTA_TI;(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && (CONFIG_YENTA || CONFIG_YENTA_MODULE)));948;0
nesting depends candidate;./drivers/pcmcia/yenta_socket.c;CONFIG_PM;(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && (CONFIG_YENTA || CONFIG_YENTA_MODULE)));1288;0
nesting depends candidate;./drivers/pcmcia/yenta_socket.c;CONFIG_YENTA_TI;(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && (CONFIG_YENTA || CONFIG_YENTA_MODULE)));1365;0
nesting depends candidate;./drivers/pcmcia/yenta_socket.c;CONFIG_YENTA_RICOH;(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && (CONFIG_YENTA || CONFIG_YENTA_MODULE)));1411;0
nesting depends candidate;./drivers/pcmcia/yenta_socket.c;CONFIG_YENTA_TOSHIBA;(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && (CONFIG_YENTA || CONFIG_YENTA_MODULE)));1419;0
nesting depends candidate;./drivers/pcmcia/yenta_socket.c;CONFIG_YENTA_O2;(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && (CONFIG_YENTA || CONFIG_YENTA_MODULE)));1425;0
nesting depends candidate;./drivers/pcmcia/m32r_pcc.c;CONFIG_PROC_FS;(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && CONFIG_M32R_PCC));67;0
nesting depends candidate;./drivers/pcmcia/m32r_pcc.c;CONFIG_M32RPCC_SLOT2;(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && CONFIG_M32R_PCC));697;0
nesting depends candidate;./drivers/pcmcia/soc_common.c;CONFIG_PCMCIA_DEBUG;(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && (CONFIG_PCMCIA_SOC_COMMON || CONFIG_PCMCIA_SOC_COMMON_MODULE)));54;0
nesting depends candidate;./drivers/pcmcia/soc_common.c;CONFIG_CPU_FREQ;(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && (CONFIG_PCMCIA_SOC_COMMON || CONFIG_PCMCIA_SOC_COMMON_MODULE)));643;0
nesting depends candidate;./drivers/pcmcia/pxa2xx_base.c;CONFIG_CPU_FREQ;(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && (CONFIG_PCMCIA_PXA2XX || CONFIG_PCMCIA_PXA2XX_MODULE)));185;0
nesting depends candidate;./drivers/pcmcia/pxa2xx_base.c;CONFIG_CPU_FREQ;(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && (CONFIG_PCMCIA_PXA2XX || CONFIG_PCMCIA_PXA2XX_MODULE)));273;0
nesting depends candidate;./drivers/pcmcia/pcmcia_resource.c;CONFIG_PCMCIA_PROBE;(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && (CONFIG_PCMCIA || CONFIG_PCMCIA_MODULE)));751;0
nesting depends candidate;./drivers/pcmcia/sa11xx_base.c;CONFIG_CPU_FREQ;(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && (CONFIG_PCMCIA_SA11XX_BASE || CONFIG_PCMCIA_SA11XX_BASE_MODULE)));112;0
nesting depends candidate;./drivers/pcmcia/sa11xx_base.c;CONFIG_CPU_FREQ;(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && (CONFIG_PCMCIA_SA11XX_BASE || CONFIG_PCMCIA_SA11XX_BASE_MODULE)));211;0
nesting depends candidate;./drivers/pcmcia/ds.c;(CONFIG_MTD_PCMCIA_ANONYMOUS);(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && (CONFIG_PCMCIA || CONFIG_PCMCIA_MODULE)));634;0
nesting depends candidate;./drivers/pcmcia/ds.c;CONFIG_PCMCIA_LOAD_CIS;(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && (CONFIG_PCMCIA || CONFIG_PCMCIA_MODULE)));734;0
nesting depends candidate;./drivers/pcmcia/bcm63xx_pcmcia.c;CONFIG_CARDBUS;(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && (CONFIG_PCMCIA_BCM63XX || CONFIG_PCMCIA_BCM63XX_MODULE)));25;0
nesting depends candidate;./drivers/pcmcia/bcm63xx_pcmcia.c;CONFIG_CARDBUS;(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && (CONFIG_PCMCIA_BCM63XX || CONFIG_PCMCIA_BCM63XX_MODULE)));385;0
nesting depends candidate;./drivers/pcmcia/bcm63xx_pcmcia.c;CONFIG_CARDBUS;(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && (CONFIG_PCMCIA_BCM63XX || CONFIG_PCMCIA_BCM63XX_MODULE)));463;0
nesting depends candidate;./drivers/pcmcia/bcm63xx_pcmcia.c;CONFIG_CARDBUS;(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && (CONFIG_PCMCIA_BCM63XX || CONFIG_PCMCIA_BCM63XX_MODULE)));516;0
nesting depends candidate;./drivers/pcmcia/bcm63xx_pcmcia.c;CONFIG_CARDBUS;(((CONFIG_PCCARD || CONFIG_PCCARD_MODULE) && (CONFIG_PCMCIA_BCM63XX || CONFIG_PCMCIA_BCM63XX_MODULE)));525;0
nesting depends candidate;./drivers/misc/bmp085.c;CONFIG_OF;(CONFIG_BMP085);398;0
nesting depends candidate;./drivers/misc/ti_dac7512.c;CONFIG_OF;((CONFIG_TI_DAC7512 || CONFIG_TI_DAC7512_MODULE));81;0
nesting depends candidate;./drivers/misc/cxl/base.c;CONFIG_CXL_MODULE;((CONFIG_CXL_BASE && CONFIG_CXL_BASE));22;0
nesting depends candidate;./drivers/misc/cxl/native.c;CONFIG_CPU_LITTLE_ENDIAN;((CONFIG_CXL_BASE && (CONFIG_CXL || CONFIG_CXL_MODULE)));490;0
nesting depends candidate;./drivers/misc/atmel_tclib.c;(CONFIG_AVR32);(CONFIG_ATMEL_TCLIB);20;0
nesting depends candidate;./drivers/misc/atmel_tclib.c;(CONFIG_ARCH_AT91);(CONFIG_ATMEL_TCLIB);25;0
nesting depends candidate;./drivers/misc/atmel_tclib.c;(CONFIG_OF);(CONFIG_ATMEL_TCLIB);82;0
nesting depends candidate;./drivers/misc/fsa9480.c;CONFIG_PM_SLEEP;((CONFIG_USB_SWITCH_FSA9480 || CONFIG_USB_SWITCH_FSA9480_MODULE));477;0
nesting depends candidate;./drivers/misc/cb710/core.c;CONFIG_CB710_DEBUG_ASSUMPTIONS;((CONFIG_CB710_CORE || CONFIG_CB710_CORE_MODULE));90;0
nesting depends candidate;./drivers/misc/cb710/core.c;CONFIG_CB710_DEBUG_ASSUMPTIONS;((CONFIG_CB710_CORE || CONFIG_CB710_CORE_MODULE));123;0
nesting depends candidate;./drivers/misc/cb710/core.c;CONFIG_PM;((CONFIG_CB710_CORE || CONFIG_CB710_CORE_MODULE));173;0
nesting depends candidate;./drivers/misc/cb710/core.c;CONFIG_CB710_DEBUG_ASSUMPTIONS;((CONFIG_CB710_CORE || CONFIG_CB710_CORE_MODULE));302;0
nesting depends candidate;./drivers/misc/cb710/core.c;CONFIG_CB710_DEBUG_ASSUMPTIONS;((CONFIG_CB710_CORE || CONFIG_CB710_CORE_MODULE));316;0
nesting depends candidate;./drivers/misc/cb710/core.c;CONFIG_PM;((CONFIG_CB710_CORE || CONFIG_CB710_CORE_MODULE));336;0
nesting depends candidate;./drivers/misc/cb710/sgbuf2.c;CONFIG_HAVE_EFFICIENT_UNALIGNED_ACCESS;((CONFIG_CB710_CORE || CONFIG_CB710_CORE_MODULE));50;0
nesting depends candidate;./drivers/misc/sgi-xp/xpc_uv.c; CONFIG_X86_64;(((((CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE) && (CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE)) && CONFIG_IA64_SGI_UV) || (((CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE) && (CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE)) && CONFIG_X86_64)));26;0
nesting depends candidate;./drivers/misc/sgi-xp/xpc_uv.c; CONFIG_IA64_GENERIC ||  CONFIG_IA64_SGI_UV;(((((CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE) && (CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE)) && CONFIG_IA64_SGI_UV) || (((CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE) && (CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE)) && CONFIG_X86_64)));29;0
nesting depends candidate;./drivers/misc/sgi-xp/xpc_uv.c; CONFIG_IA64_GENERIC ||  CONFIG_IA64_SGI_UV;(((((CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE) && (CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE)) && CONFIG_IA64_SGI_UV) || (((CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE) && (CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE)) && CONFIG_X86_64)));37;0
nesting depends candidate;./drivers/misc/sgi-xp/xpc_uv.c; CONFIG_X86_64;(((((CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE) && (CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE)) && CONFIG_IA64_SGI_UV) || (((CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE) && (CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE)) && CONFIG_X86_64)));113;0
nesting depends candidate;./drivers/misc/sgi-xp/xpc_uv.c; CONFIG_IA64_GENERIC ||  CONFIG_IA64_SGI_UV;(((((CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE) && (CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE)) && CONFIG_IA64_SGI_UV) || (((CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE) && (CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE)) && CONFIG_X86_64)));121;0
nesting depends candidate;./drivers/misc/sgi-xp/xpc_uv.c; CONFIG_X86_64;(((((CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE) && (CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE)) && CONFIG_IA64_SGI_UV) || (((CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE) && (CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE)) && CONFIG_X86_64)));141;0
nesting depends candidate;./drivers/misc/sgi-xp/xpc_uv.c; CONFIG_IA64_GENERIC ||  CONFIG_IA64_SGI_UV;(((((CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE) && (CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE)) && CONFIG_IA64_SGI_UV) || (((CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE) && (CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE)) && CONFIG_X86_64)));144;0
nesting depends candidate;./drivers/misc/sgi-xp/xpc_uv.c; CONFIG_IA64_GENERIC ||  CONFIG_IA64_SGI_UV;(((((CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE) && (CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE)) && CONFIG_IA64_SGI_UV) || (((CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE) && (CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE)) && CONFIG_X86_64)));162;0
nesting depends candidate;./drivers/misc/sgi-xp/xpc_uv.c; CONFIG_X86_64;(((((CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE) && (CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE)) && CONFIG_IA64_SGI_UV) || (((CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE) && (CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE)) && CONFIG_X86_64)));172;0
nesting depends candidate;./drivers/misc/sgi-xp/xpc_uv.c; CONFIG_X86_64;(((((CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE) && (CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE)) && CONFIG_IA64_SGI_UV) || (((CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE) && (CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE)) && CONFIG_X86_64)));194;0
nesting depends candidate;./drivers/misc/sgi-xp/xpc_uv.c; CONFIG_IA64_GENERIC ||  CONFIG_IA64_SGI_UV;(((((CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE) && (CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE)) && CONFIG_IA64_SGI_UV) || (((CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE) && (CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE)) && CONFIG_X86_64)));197;0
nesting depends candidate;./drivers/misc/sgi-xp/xpc_uv.c; CONFIG_X86_64;(((((CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE) && (CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE)) && CONFIG_IA64_SGI_UV) || (((CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE) && (CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE)) && CONFIG_X86_64)));785;0
nesting depends candidate;./drivers/misc/sgi-xp/xpc_uv.c; CONFIG_IA64_GENERIC ||  CONFIG_IA64_SGI_UV;(((((CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE) && (CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE)) && CONFIG_IA64_SGI_UV) || (((CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE) && (CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE)) && CONFIG_X86_64)));795;0
nesting depends candidate;./drivers/misc/sgi-xp/xp_uv.c; CONFIG_X86_64;(((((CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE) && (CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE)) && CONFIG_IA64_SGI_UV) || (((CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE) && (CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE)) && CONFIG_X86_64)));18;0
nesting depends candidate;./drivers/misc/sgi-xp/xp_uv.c; CONFIG_IA64_GENERIC ||  CONFIG_IA64_SGI_UV;(((((CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE) && (CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE)) && CONFIG_IA64_SGI_UV) || (((CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE) && (CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE)) && CONFIG_X86_64)));20;0
nesting depends candidate;./drivers/misc/sgi-xp/xp_uv.c; CONFIG_X86_64;(((((CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE) && (CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE)) && CONFIG_IA64_SGI_UV) || (((CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE) && (CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE)) && CONFIG_X86_64)));94;0
nesting depends candidate;./drivers/misc/sgi-xp/xp_uv.c; CONFIG_IA64_GENERIC ||  CONFIG_IA64_SGI_UV;(((((CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE) && (CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE)) && CONFIG_IA64_SGI_UV) || (((CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE) && (CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE)) && CONFIG_X86_64)));102;0
nesting depends candidate;./drivers/misc/sgi-xp/xp_uv.c; CONFIG_X86_64;(((((CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE) && (CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE)) && CONFIG_IA64_SGI_UV) || (((CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE) && (CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE)) && CONFIG_X86_64)));123;0
nesting depends candidate;./drivers/misc/sgi-xp/xp_uv.c; CONFIG_IA64_GENERIC ||  CONFIG_IA64_SGI_UV;(((((CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE) && (CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE)) && CONFIG_IA64_SGI_UV) || (((CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE) && (CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE)) && CONFIG_X86_64)));132;0
nesting depends candidate;./drivers/misc/sgi-xp/xpc_main.c;CONFIG_X86_64;(((CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE) && (CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE)));56;0
nesting depends candidate;./drivers/misc/sgi-xp/xpc_main.c;CONFIG_IA64;(((CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE) && (CONFIG_SGI_XP || CONFIG_SGI_XP_MODULE)));1174;0
nesting depends candidate;./drivers/misc/vmw_balloon.c;CONFIG_DEBUG_FS;((CONFIG_VMWARE_BALLOON || CONFIG_VMWARE_BALLOON_MODULE));221;0
nesting depends candidate;./drivers/misc/vmw_balloon.c;CONFIG_DEBUG_FS;((CONFIG_VMWARE_BALLOON || CONFIG_VMWARE_BALLOON_MODULE));301;0
nesting depends candidate;./drivers/misc/vmw_balloon.c;CONFIG_DEBUG_FS;((CONFIG_VMWARE_BALLOON || CONFIG_VMWARE_BALLOON_MODULE));1151;0
